"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"67 230 686";"B";"2024";"Métropole";"N/A";"Moto légère";"8"
"67 230 687";"A";"2024";"Métropole";"M10CTRVP0047014";"VT";"11"
"67 230 687";"B";"2024";"Métropole";"MRE5116SK746";"VT";"19"
"67 230 687";"C";"2024";"Métropole";"M10RENVP401Z777";"VT";"10"
"67 230 687";"D";"2024";"Métropole";"MRE5022EW559";"VT";"16"
"67 230 688";"A";"2024";"Métropole";"M10RENVP001P196";"VT";"14"
"67 230 688";"B";"2024";"Métropole";"MRE1112ET972";"VT";"16"
"67 230 689";"A";"2024";"Métropole";"L3ESUZM2000E888";"Moto lourde";"8"
"67 230 689";"B";"2024";"Métropole";"M10PGTVP0045398";"VT";"12"
"67 230 690";"A";"2024";"Métropole";"N/A";"VT";"15"
"67 230 690";"B";"2024";"Métropole";"M10CTRVP0431368";"VT";"5"
"67 230 691";"A";"2024";"Métropole";"N10RENCTA74W681";"VU";"3"
"67 230 691";"B";"2024";"Métropole";"M10VLVVP6711587";"VT";"11"
"67 230 692";"A";"2024";"Métropole";"MFD14E2SJ303";"VT";"17"
"67 230 693";"A";"2024";"Métropole";"M10K1AVP003Z335";"VT";"3"
"67 230 694";"B";"2024";"Métropole";"N/A";"PL";"9"
"67 230 695";"A";"2024";"Métropole";"L3EHSVM2000B029";"Moto lourde";"12"
"67 230 696";"A";"2024";"Métropole";"MPL1162N1029";"VT";"23"
"67 230 697";"A";"2024";"Métropole";"M10AUDVP0020800";"VT";"13"
"67 230 698";"A";"2024";"Métropole";"N/A";"PL";"7"
"67 230 698";"B";"2024";"Métropole";"M10DACVP0006244";"VT";"13"
"67 230 699";"A";"2024";"Autres OM";"RFBL80000G10053";"Autres";"7"
"67 230 699";"B";"2024";"Autres OM";"W1V447813139207";"VU";"2"
"67 230 701";"A";"2024";"Métropole";"M10MAZVP0009118";"VT";"13"
"67 230 701";"B";"2024";"Métropole";"M10CTRVP027C456";"VT";"9"
"67 230 702";"A";"2024";"Métropole";"M10RENVP0199684";"VT";"12"
"67 230 702";"B";"2024";"Métropole";"LMP92E20P088";"Moto légère";"16"
"67 230 703";"A";"2024";"Métropole";"L3EFMUML000R009";"Moto légère";"4"
"67 230 703";"B";"2024";"Métropole";"M10PGTVP000Z008";"VT";"14"
"67 230 704";"A";"2024";"Métropole";"MCT5002PY980";"VT";"18"
"67 230 705";"A";"2024";"Métropole";"N/A";"Cyclo";"3"
"67 230 705";"B";"2024";"Métropole";"N/A";"VU";"13"
"67 230 706";"A";"2024";"DOM";"M10VWGVPR45X910";"VT";"5"
"67 230 707";"A";"2024";"Métropole";"M10RNEVP499L094";"VU";"7"
"67 230 707";"B";"2024";"Métropole";"LKM12G30C244";"Moto lourde";"15"
"67 230 708";"A";"2024";"Métropole";"LYM12E20Y472";"Moto légère";"14"
"67 230 709";"A";"2024";"Métropole";"M10HMCVP002F235";"VT";"7"
"67 230 709";"B";"2024";"Métropole";"L3EYAMM20012137";"Moto lourde";"0"
"67 230 710";"A";"2024";"Métropole";"M10VWGVP000R379";"VT";"12"
"67 230 710";"B";"2024";"Métropole";"N/A";"VT";"15"
"67 230 710";"C";"2024";"Métropole";"N/A";"VT";"16"
"67 230 712";"B";"2024";"Métropole";"M10RENVP558M582";"VT";"6"
"67 230 712";"C";"2024";"Métropole";"MJT1562E7044";"VT";"19"
"67 230 712";"D";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 713";"A";"2024";"Métropole";"MVW55C2K3896";"VT";"20"
"67 230 714";"A";"2024";"Métropole";"MCT1012PP145";"VT";"15"
"67 230 715";"A";"2024";"Métropole";"M10DACVP0015375";"VT";"5"
"67 230 715";"B";"2024";"Métropole";"N/A";"Moto lourde";"18"
"67 230 716";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 717";"A";"2024";"Métropole";"N/A";"VT";"6"
"67 230 717";"B";"2024";"Métropole";"N/A";"Cyclo";"3"
"67 230 718";"A";"2024";"Métropole";"MPE1002BS055";"VT";"24"
"67 230 719";"A";"2024";"Métropole";"M10PGTVP125P588";"VT";"2"
"67 230 719";"B";"2024";"Métropole";"L3EKYMML000D533";"Moto légère";"7"
"67 230 720";"A";"2024";"Métropole";"M10PGTVP102Z463";"VT";"3"
"67 230 720";"B";"2024";"Métropole";"MHY6624VK402";"VT";"16"
"67 230 721";"A";"2024";"Métropole";"M10PELVP6231378";"VT";"5"
"67 230 722";"A";"2024";"Métropole";"MRE1311EQ017";"VT";"21"
"67 230 723";"A";"2024";"Métropole";"M10K1AVP0019250";"VT";"12"
"67 230 723";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 724";"A";"2024";"Métropole";"M10PGTVP1253602";"VT";"1"
"67 230 724";"B";"2024";"Métropole";"LDC1AN40J160";"Moto lourde";"14"
"67 230 725";"A";"2024";"Métropole";"MBM5822CC740";"VT";"22"
"67 230 726";"A";"2024";"Métropole";"MPE5102KY321";"VT";"24"
"67 230 727";"A";"2024";"Métropole";"MCT5002PY980";"VT";"18"
"67 230 728";"B";"2024";"Métropole";"N/A";"VT";"1"
"67 230 729";"A";"2024";"Métropole";"M10MCWVPH60T034";"VT";"4"
"67 230 729";"B";"2024";"Métropole";"L5EPGGTM0005635";"Moto lourde";"9"
"67 230 730";"A";"2024";"Métropole";"M10AUDVP0000123";"VT";"14"
"67 230 731";"A";"2024";"Métropole";"MPE5312VL930";"VT";"15"
"67 230 732";"A";"2024";"Métropole";"M10NSSVP0053217";"VT";"11"
"67 230 733";"A";"2024";"Métropole";"L3EHDAM2000M184";"Moto lourde";"12"
"67 230 734";"A";"2024";"Métropole";"M10TSLVP000W701";"VT";"1"
"67 230 735";"A";"2024";"Métropole";"MVW52N2KU915";"VT";"18"
"67 230 735";"B";"2024";"Métropole";"N/A";"Moto légère";"25"
"67 230 736";"A";"2024";"Métropole";"N/A";"Cyclo";"14"
"67 230 736";"B";"2024";"Métropole";"N/A";"PL";"6"
"67 230 737";"A";"2024";"Métropole";"M10DACVP001U680";"VT";"4"
"67 230 738";"A";"2024";"Métropole";"MRE3512AH250";"VT";"20"
"67 230 739";"A";"2024";"Métropole";"LKL23L90J002";"Autres";"17"
"67 230 740";"A";"2024";"Métropole";"M10NSSVP007Z247";"VT";"11"
"67 230 742";"A";"2024";"Métropole";"M10CTRVP000T234";"VT";"14"
"67 230 742";"B";"2024";"Métropole";"M10FATVP090N127";"VT";"6"
"67 230 743";"A";"2024";"Métropole";"M10MB2VP0626254";"VT";"0"
"67 230 744";"A";"2024";"Métropole";"M10FRDVP446J506";"VT";"2"
"67 230 745";"A";"2024";"Métropole";"MCT1102P2961";"VT";"18"
"67 230 746";"A";"2024";"Métropole";"VF7AAKTF0C82780";"VU";"11"
"67 230 746";"B";"2024";"Métropole";"MFD1342SB953";"VT";"23"
"67 230 747";"A";"2024";"Métropole";"L3EAPRM20006570";"Moto lourde";"2"
"67 230 748";"A";"2024";"Métropole";"N/A";"VU";"17"
"67 230 749";"A";"2024";"Métropole";"M10FRDVP0029261";"VT";"13"
"67 230 749";"B";"2024";"Métropole";"MFD54G2YH714";"VT";"15"
"67 230 750";"A";"2024";"Métropole";"MRE5623LV464";"VU";"16"
"67 230 750";"B";"2024";"Métropole";"MPE1011K2869";"VT";"14"
"67 230 751";"A";"2024";"Métropole";"MBM5431C1321";"VT";"19"
"67 230 752";"A";"2024";"Métropole";"N10RENCT551H265";"VU";"5"
"67 230 753";"A";"2024";"Métropole";"M10CTRVP001C313";"VT";"12"
"67 230 753";"B";"2024";"Métropole";"MRE1002EH037";"VT";"24"
"67 230 754";"A";"2024";"Métropole";"N/A";"VT";"8"
"67 230 754";"B";"2024";"Métropole";"N/A";"Moto légère";"3"
"67 230 755";"B";"2024";"Métropole";"M10SUZVP001F316";"VT";"1"
"67 230 756";"A";"2024";"Métropole";"LKW14K30Q145";"Moto lourde";"18"
"67 230 756";"B";"2024";"Métropole";"LKM12K30C240";"Moto lourde";"14"
"67 230 757";"A";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 230 758";"B";"2024";"Métropole";"N/A";"VT";"7"
"67 230 759";"A";"2024";"Métropole";"MBM5512CP856";"VT";"23"
"67 230 760";"A";"2024";"Métropole";"N/A";"Moto lourde";"0"
"67 230 760";"B";"2024";"Métropole";"N/A";"VT";"17"
"67 230 761";"A";"2024";"Métropole";"N/A";"VT";"16"
"67 230 762";"A";"2024";"Métropole";"L3EBKVML000K008";"Moto légère";"5"
"67 230 763";"A";"2024";"Métropole";"L1EMGWCL000N158";"Cyclo";"1"
"67 230 763";"B";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 764";"A";"2024";"Métropole";"MVW76K4E1F57";"VT";"15"
"67 230 765";"A";"2024";"Métropole";" M10CTRVP078181";"VT";"3"
"67 230 765";"B";"2024";"Métropole";"M1GVWGVP806Z244";"VT";"11"
"67 230 766";"A";"2024";"Métropole";" M10VWGVPD49R39";"VT";"10"
"67 230 766";"B";"2024";"Métropole";"MBM5654NV930";"VT";"14"
"67 230 767";"A";"2024";"Métropole";"MFD50E2C3146";"VT";"16"
"67 230 768";"A";"2024";"Métropole";"M10PGTVP000D313";"VT";"13"
"67 230 769";"A";"2024";"Métropole";"MPE5202MV730";"VT";"19"
"67 230 770";"A";"2024";"Métropole";"L3EBMWM2080K088";"Moto lourde";"3"
"67 230 771";"A";"2024";"Métropole";"N/A";"VU";"4"
"67 230 771";"B";"2024";"Métropole";"N/A";"VT";"6"
"67 230 771";"C";"2024";"Métropole";"N/A";"VT";"11"
"67 230 772";"A";"2024";"Métropole";"N/A";"VU";"13"
"67 230 773";"A";"2024";"Métropole";"M10CTRVP008V616";"VT";"10"
"67 230 773";"B";"2024";"Métropole";" M10JT0VP016K71";"VT";"7"
"67 230 774";"A";"2024";"Métropole";"N/A";"VU";"19"
"67 230 774";"B";"2024";"Métropole";"MAU53C2GV514";"VT";"18"
"67 230 774";"C";"2024";"Métropole";"M10PELVP6016818";"VT";"4"
"67 230 775";"A";"2024";"Métropole";"MJS2104KV163";"VT";"24"
"67 230 776";"A";"2024";"Métropole";"M10RENVP4367373";"VT";"9"
"67 230 776";"B";"2024";"Métropole";"N/A";"VT";"27"
"67 230 777";"A";"2024";"Métropole";"L1EMGWCL0002137";"Cyclo";"0"
"67 230 778";"A";"2024";"Métropole";"M10NSSVP0004647";"VT";"13"
"67 230 778";"B";"2024";"Métropole";"M10RENVPA395595";"VT";"4"
"67 230 778";"C";"2024";"Métropole";"M10CTRVP0694794";"VT";"5"
"67 230 779";"A";"2024";"DOM";"L1EKGCCL000V019";"Cyclo";"0"
"67 230 779";"B";"2024";"DOM";"M10AUDVP0255042";"VT";"5"
"67 230 780";"A";"2024";"Métropole";"T30KYMTA000A666";"Autres";"3"
"67 230 781";"A";"2024";"Métropole";"M10DACVP001Z721";"VT";"4"
"67 230 781";"B";"2024";"Métropole";"L1EPGTCL125G317";"Cyclo";"2"
"67 230 785";"A";"2024";"DOM";"M10SUZVP0017247";"VT";"1"
"67 230 786";"A";"2024";"Métropole";"N10RENCT450L237";"VU";"7"
"67 230 787";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 787";"B";"2024";"Métropole";"M10PGTVP002H969";"VT";"N/A"
"67 230 789";"A";"2024";"Métropole";"L1ERJUCL000Y116";"Cyclo";"2"
"67 230 790";"A";"2024";"Métropole";"L3EKWAM1000S266";"Moto lourde";"6"
"67 230 790";"B";"2024";"Métropole";"M10VWGVPAR2J541";"VT";"0"
"67 230 791";"A";"2024";"Métropole";"M10DACVP0019113";"VT";"8"
"67 230 792";"A";"2024";"Métropole";"M10CTRVP0299160";"VT";"8"
"67 230 792";"B";"2024";"Métropole";"MJT5282R5203";"VT";"15"
"67 230 792";"C";"2024";"Métropole";"L3EKWAM20006473";"Moto lourde";"0"
"67 230 793";"B";"2024";"Métropole";"L1EPGGCL001Z207";"Cyclo";"1"
"67 230 793";"Z";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 794";"A";"2024";"Métropole";"M10CTRVP000B155";"VT";"14"
"67 230 795";"A";"2024";"Métropole";"M10PELVP4504845";"VT";"6"
"67 230 796";"A";"2024";"Métropole";"MCT5302GT638";"VT";"20"
"67 230 797";"A";"2024";"DOM";"L3EHNDML001F011";"Moto légère";"4"
"67 230 797";"B";"2024";"DOM";"M10PGTVP013J536";"VU";"9"
"67 230 797";"C";"2024";"DOM";"MRE1001E5997";"VT";"20"
"67 230 798";"A";"2024";"Métropole";"MBM5432NQ491";"VT";"18"
"67 230 798";"B";"2024";"Métropole";"M10VWGVPR01F839";"VT";"6"
"67 230 798";"C";"2024";"Métropole";"N/A";"VT";"11"
"67 230 798";"D";"2024";"Métropole";"M10BMWVP0241706";"VT";"8"
"67 230 799";"A";"2024";"Métropole";"MRE1111FV138";"VT";"22"
"67 230 800";"A";"2024";"Métropole";"M10VWGVPT81F477";"VT";"4"
"67 230 800";"B";"2024";"Métropole";"N10RENCTC97P351";"VU";"3"
"67 230 801";"A";"2024";"Métropole";"M10PGTVP000W975";"VT";"13"
"67 230 801";"B";"2024";"Métropole";"MPE5302M6828";"VT";"20"
"67 230 802";"A";"2024";"Métropole";"M10FATVP087S038";"VT";"6"
"67 230 804";"A";"2024";"Métropole";"MCT5206LS501";"VT";"20"
"67 230 805";"A";"2024";"DOM";"N10DACCT001R261";"VU";"6"
"67 230 805";"B";"2024";"DOM";"MAU53H2GA330";"VT";"16"
"67 230 806";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 807";"A";"2024";"Métropole";"M30HEUTC0031746";"TC";"1"
"67 230 808";"A";"2024";"Autres OM";"N/A";"VT";"3"
"67 230 808";"B";"2024";"Autres OM";"N/A";"VT";"12"
"67 230 809";"A";"2024";"Métropole";"MCT1001BK509";"VT";"23"
"67 230 810";"A";"2024";"Métropole";"MPE5312PY101";"VT";"17"
"67 230 811";"A";"2024";"Métropole";"MAU5792FS240";"VT";"22"
"67 230 812";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 230 813";"A";"2024";"Métropole";"MFD12B1J9346";"VT";"17"
"67 230 813";"B";"2024";"Métropole";"MHY6414VD998";"VT";"18"
"67 230 814";"A";"2024";"Métropole";"M10DACVP002T714";"VT";"0"
"67 230 814";"B";"2024";"Métropole";"M10CTRVP0783820";"VT";"4"
"67 230 815";"A";"2024";"Métropole";"L3EYAMM2000C791";"Moto lourde";"6"
"67 230 816";"A";"2024";"Métropole";"N/A";"VT";"7"
"67 230 817";"A";"2024";"Métropole";"L3EGAAM1000X067";"Moto lourde";"0"
"67 230 817";"B";"2024";"Métropole";"M10PELVP411J693";"VT";"6"
"67 230 818";"A";"2024";"Métropole";"L3EBMWM2092L781";"Moto lourde";"0"
"67 230 819";"A";"2024";"Métropole";"N/A";"VT";"21"
"67 230 819";"B";"2024";"Métropole";"N/A";"VT";"13"
"67 230 819";"C";"2024";"Métropole";"N/A";"VT";"5"
"67 230 820";"A";"2024";"DOM";"M10JTOVPO272369";"VT";"4"
"67 230 820";"B";"2024";"DOM";"MPE1012S1786";"VT";"14"
"67 230 820";"C";"2024";"DOM";"M10RENVP574M311";"VT";"5"
"67 230 821";"A";"2024";"Métropole";"W0L0XCE75743725";"VT";"17"
"67 230 822";"A";"2024";"Métropole";"MRE1111FV138";"VT";"22"
"67 230 823";"A";"2024";"Métropole";"MHY6624V4228";"VT";"18"
"67 230 823";"B";"2024";"Métropole";"N/A";"PL";"16"
"67 230 824";"A";"2024";"Métropole";"N/A";"VU";"24"
"67 230 825";"A";"2024";"Métropole";"M10PGTVP202L482";"VT";"1"
"67 230 825";"B";"2024";"Métropole";"MFT5414VC560";"VT";"19"
"67 230 825";"C";"2024";"Métropole";"TMBJB7NS8P85261";"VT";"1"
"67 230 826";"A";"2024";"Métropole";"M10RENVP540R119";"VT";"7"
"67 230 827";"A";"2024";"Métropole";"W1T9634031C0293";"PL";"2"
"67 230 827";"B";"2024";"Métropole";"WDB9066351P5370";"VU";"6"
"67 230 828";"A";"2024";"Métropole";"N/A";"VT";"17"
"67 230 828";"B";"2024";"Métropole";"N/A";"VT";"0"
"67 230 828";"C";"2024";"Métropole";"N/A";"VT";"15"
"67 230 829";"A";"2024";"Métropole";"M10PGTVP001S363";"VT";"12"
"67 230 829";"B";"2024";"Métropole";"N/A";"Cyclo";"9"
"67 230 830";"A";"2024";"Métropole";"N10RENCTD22R134";"VU";"2"
"67 230 831";"A";"2024";"Métropole";"MRE5102KF722";"VT";"23"
"67 230 832";"A";"2024";"DOM";"L3EYAMM2000F539";"Moto lourde";"8"
"67 230 833";"A";"2024";"Métropole";"URE5021E7572";"VT";"16"
"67 230 834";"A";"2024";"Métropole";"MST1201DR340";"VT";"14"
"67 230 834";"B";"2024";"Métropole";"N/A";"Moto lourde";"8"
"67 230 834";"C";"2024";"Métropole";"N10MCZCT011C396";"VU";"4"
"67 230 835";"A";"2024";"Métropole";"MRE7222EK557";"VT";"16"
"67 230 836";"B";"2024";"Métropole";"N/A";"Autres";"N/A"
"67 230 837";"A";"2024";"Métropole";"M10CTRVP071T975";"VT";"4"
"67 230 838";"A";"2024";"Métropole";"N30DFATR185B168";"PL";"8"
"67 230 839";"A";"2024";"Métropole";"N/A";"VT";"5"
"67 230 839";"B";"2024";"Métropole";"M10RENVP382D785";"VT";"10"
"67 230 840";"A";"2024";"Métropole";"MPE5002JR228";"VT";"25"
"67 230 840";"B";"2024";"Métropole";"MCT5001RV977";"VT";"14"
"67 230 841";"A";"2024";"Métropole";"MCT7516V8409";"VT";"15"
"67 230 842";"A";"2024";"Métropole";"M10CTRVP0052587";"VT";"10"
"67 230 842";"B";"2024";"Métropole";"N/A";"PL";"8"
"67 230 843";"A";"2024";"Métropole";"WBS21EC0509N291";"VT";"N/A"
"67 230 844";"A";"2024";"Métropole";"N/A";"Moto lourde";"15"
"67 230 844";"B";"2024";"Métropole";"N/A";"VT";"19"
"67 230 845";"A";"2024";"Métropole";"L3EBMWM2059L753";"Moto lourde";"3"
"67 230 845";"B";"2024";"Métropole";"N/A";"PL";"12"
"67 230 846";"A";"2024";"Métropole";"MPE6714U8458";"VT";"15"
"67 230 847";"A";"2024";"Métropole";"M10MN1VP000E180";"VT";"14"
"67 230 847";"B";"2024";"Métropole";"N10RENCT376B955";"VU";"9"
"67 230 848";"A";"2024";"Métropole";"M10DACVP001N224";"VT";"6"
"67 230 850";"A";"2024";"Métropole";"M10RENVP3218902";"VT";"10"
"67 230 850";"B";"2024";"Métropole";"ZFA25000002T801";"VU";"1"
"67 230 850";"C";"2024";"Métropole";"N/A";"PL";"4"
"67 230 851";"A";"2024";"Métropole";"M10RENVPD62R423";"VT";"2"
"67 230 851";"B";"2024";"Métropole";"L3EYAMM1000P998";"Moto lourde";"2"
"67 230 852";"A";"2024";"Métropole";"N10PGTCT199R901";"VU";"1"
"67 230 853";"A";"2024";"Métropole";"L3EYAMML000K949";"Moto légère";"N/A"
"67 230 853";"B";"2024";"Métropole";"MRE5112EN577";"VT";"N/A"
"67 230 854";"A";"2024";"Métropole";"MBM000ADM381";"VT";"27"
"67 230 855";"A";"2024";"Métropole";"N/A";"Moto lourde";"38"
"67 230 855";"B";"2024";"Métropole";"M10PGTVP0006827";"VT";"13"
"67 230 856";"A";"2024";"Métropole";"L6ELGR4M0003578";"Autres";"4"
"67 230 858";"A";"2024";"Métropole";"L6EAXA4M000C332";"Autres";"1"
"67 230 859";"A";"2024";"Métropole";"M10RENVP3158908";"VT";"10"
"67 230 859";"B";"2024";"Métropole";"M10NSSVP013T781";"VT";"10"
"67 230 860";"A";"2024";"Métropole";"MPE5012T2325";"VT";"16"
"67 230 861";"A";"2024";"Métropole";"N/A";"Cyclo";"0"
"67 230 861";"B";"2024";"Métropole";"M10CTRVP0072757";"VT";"10"
"67 230 862";"A";"2024";"Métropole";"MPE5211TP268";"VT";"17"
"67 230 862";"B";"2024";"Métropole";"MCT5002PC678";"VT";"21"
"67 230 863";"A";"2024";"Métropole";"L1ERJUCL000C130";"Cyclo";"0"
"67 230 864";"A";"2024";"Métropole";"M10NSSVP0230681";"VT";"8"
"67 230 864";"RB";"2024";"Métropole";"L3EKWAM2000J025";"Moto lourde";"13"
"67 230 865";"A";"2024";"DOM";"MCT5113CL166";"VU";"16"
"67 230 865";"B";"2024";"DOM";"L1ELGJCL0003285";"Cyclo";"0"
"67 230 866";"A";"2024";"Métropole";"M10DACVP002G676";"VT";"0"
"67 230 867";"A";"2024";"DOM";"M10MCDVPPT0R152";"VT";"8"
"67 230 868";"A";"2024";"Métropole";"M10DACVP002R421";"VT";"1"
"67 230 868";"B";"2024";"Métropole";"N1GJT0CT054S119";"VU";"0"
"67 230 869";"A";"2024";"Métropole";"N10RENCT376N895";"VU";"10"
"67 230 869";"B";"2024";"Métropole";"M10K1AVP0020337";"VT";"8"
"67 230 870";"A";"2024";"Métropole";"N/A";"VT";"0"
"67 230 871";"A";"2024";"Métropole";"M10RENVPC88J869";"VT";"3"
"67 230 871";"B";"2024";"Métropole";"N10CTRCT008X518";"VU";"10"
"67 230 871";"C";"2024";"Métropole";"N/A";"VU";"2"
"67 230 872";"A";"2024";"Métropole";"N10FRDCT445R354";"VU";"2"
"67 230 872";"B";"2024";"Métropole";"L2ELGPCL0005280";"Cyclo";"7"
"67 230 873";"A";"2024";"Métropole";"M10MCZVP245R410";"VT";"N/A"
"67 230 874";"A";"2024";"Métropole";"L3EYAMM1001K023";"Moto lourde";"2"
"67 230 874";"B";"2024";"Métropole";"MCT5206LS501";"VT";"22"
"67 230 875";"A";"2024";"Métropole";"M10SKDVP0000866";"VT";"13"
"67 230 875";"B";"2024";"Métropole";"M10JT0VP060F482";"VT";"2"
"67 230 876";"A";"2024";"Métropole";"M10PGTVP000D216";"VT";"14"
"67 230 877";"A";"2024";"Métropole";"M10TSLVP000W701";"VT";"1"
"67 230 877";"B";"2024";"Métropole";"MVW53N2KW783";"VT";"18"
"67 230 878";"A";"2024";"Métropole";"M10RENVPC897820";"VT";"3"
"67 230 879";"A";"2024";"Métropole";"M10JT0VP025G410";"VT";"4"
"67 230 879";"B";"2024";"Métropole";"MPE5312PQ359";"VT";"17"
"67 230 880";"A";"2024";"Métropole";"MJM5514N4452";"VT";"17"
"67 230 880";"B";"2024";"Métropole";"N/A";"VT";"13"
"67 230 881";"A";"2024";"Métropole";"M10PELVP677F241";"VT";"0"
"67 230 881";"B";"2024";"Métropole";"N30KKATR537B677";"PL";"6"
"67 230 882";"A";"2024";"Métropole";"N10FRDCT158M309";"VU";"7"
"67 230 882";"B";"2024";"Métropole";"M10VWGVPV817916";"VT";"4"
"67 230 883";"A";"2024";"Métropole";"M10HMCVP000T506";"VT";"12"
"67 230 883";"B";"2024";"Métropole";"M10AUDVP066J959";"VT";"3"
"67 230 883";"C";"2024";"Métropole";"M10PGTVP180L964";"VT";"1"
"67 230 884";"A";"2024";"Métropole";"N/A";"VT";"14"
"67 230 885";"A";"2024";"Métropole";"N/A";"Moto lourde";"10"
"67 230 885";"B";"2024";"Métropole";"M10JT0VP0184150";"VT";"7"
"67 230 887";"C";"2024";"Métropole";"M10RENVP000R526";"VT";"14"
"67 230 888";"A";"2024";"Métropole";"M10CPFVP001D233";"VT";"0"
"67 230 888";"B";"2024";"Métropole";"M10LEXVP001N360";"VT";"6"
"67 230 890";"B";"2024";"Métropole";"N10RENCTA762103";"VU";"2"
"67 230 891";"A";"2024";"Métropole";"N/A";"Autres";"15"
"67 230 892";"A";"2024";"Métropole";"M10VWGVPD64Z185";"VT";"9"
"67 230 892";"B";"2024";"Métropole";"L1EPGGCL0008896";"Cyclo";"4"
"67 230 893";"A";"2024";"Métropole";"M10PGTVP125A609";"VT";"N/A"
"67 230 893";"B";"2024";"Métropole";"M20KRNTC000U795";"TC";"N/A"
"67 230 894";"A";"2024";"Métropole";"VF1C06605171654";"VT";"26"
"67 230 895";"A";"2024";"Métropole";"N/A";"VT";"19"
"67 230 896";"A";"2024";"Métropole";"M10PGTVP214R827";"VT";"0"
"67 230 897";"A";"2024";"Métropole";"N/A";"PL";"3"
"67 230 897";"B";"2024";"Métropole";"M10CTRVP0047014";"VT";"12"
"67 230 898";"A";"2024";"Métropole";"M10CTRVP0718214";"VT";"5"
"67 230 898";"B";"2024";"Métropole";"MPE5302AN688";"VT";"22"
"67 230 898";"C";"2024";"Métropole";"MCT5001RV977";"VT";"14"
"67 230 899";"A";"2024";"Métropole";"N/A";"VU";"22"
"67 230 900";"A";"2024";"Métropole";"MVW11T2CS047";"VT";"18"
"67 230 900";"B";"2024";"Métropole";"L5EPGGTM0002862";"Moto lourde";"6"
"67 230 901";"A";"2024";"Métropole";"L5EBRPTM000C212";"Autres";"0"
"67 230 902";"A";"2024";"Métropole";"N/A";"VT";"9"
"67 230 902";"B";"2024";"Métropole";"N/A";"VT";"9"
"67 230 903";"A";"2024";"Métropole";"N/A";"VT";"53"
"67 230 903";"B";"2024";"Métropole";"L3EHNDML001G206";"Moto légère";"0"
"67 230 904";"A";"2024";"Métropole";"N/A";"VT";"12"
"67 230 904";"B";"2024";"Métropole";"N/A";"VT";"1"
"67 230 905";"A";"2024";"Métropole";"MCT5206LS501";"VT";"21"
"67 230 905";"B";"2024";"Métropole";"MFD50C2CJ419";"VT";"18"
"67 230 906";"A";"2024";"Métropole";"N10CTRCT205P579";"VU";"0"
"67 230 907";"A";"2024";"Métropole";"MVW53J1K7994";"VT";"20"
"67 230 908";"A";"2024";"Métropole";"MRE5412C8667";"VT";"19"
"67 230 908";"B";"2024";"Métropole";"M10SKDVP006Y531";"VT";"8"
"67 230 909";"A";"2024";"Métropole";"N30MC3TRY47V103";"PL";"1"
"67 230 909";"B";"2024";"Métropole";"N/A";"PL";"13"
"67 230 910";"A";"2024";"Métropole";"N30DFATRH53V643";"PL";"0"
"67 230 911";"A";"2024";"Métropole";"N/A";"VT";"N/A"
"67 230 912";"A";"2024";"Métropole";"N/A";"VT";"29"
"67 230 912";"B";"2024";"Métropole";"N/A";"Moto légère";"9"
"67 230 914";"A";"2024";"Métropole";"L3EYAMM2001R222";"Moto lourde";"0"
"67 230 915";"A";"2024";"Métropole";"N/A";"Moto lourde";"26"
"67 230 915";"B";"2024";"Métropole";"T10FDTTA000R448";"Autres";"7"
"67 230 916";"A";"2024";"Métropole";"L5EPGGTM000F997";"Moto lourde";"4"
"67 230 917";"A";"2024";"Métropole";"M10AUDVP0210659";"VT";"7"
"67 230 918";"A";"2024";"Métropole";"MVW53N2KW783";"VT";"17"
"67 230 918";"B";"2024";"Métropole";"MJM6302GR784";"VT";"20"
